Date,Adj Close
04/6/22,1450.682983
04/6/23,1440.729004
04/6/24,1427.754028
04/6/25,1401.113037
04/6/28,1385.18103
04/6/29,1408.688965
04/6/30,1399.161987
04/7/1,1441.067993
04/7/2,1441.189941
04/7/5,1444.589966
04/7/6,1450.500977
04/7/7,1438.397949
04/7/8,1439.782959
04/7/9,1430.654053
04/7/12,1397.147949
04/7/13,1399.46106
04/7/14,1403.755005
04/7/15,1421.543945
04/7/16,1456.130005
04/7/19,1457.536987
04/7/20,1447.94104
04/7/21,1448.036987
04/7/22,1407.437988
04/7/23,1407.395996
04/7/26,1387.670044
04/7/27,1384.128052
04/7/28,1388.810059
04/7/29,1407.331055
04/7/30,1386.202026
04/8/2,1373.217041
04/8/3,1366.374023
04/8/4,1404.505005
04/8/5,1389.03894
04/8/6,1390.46106
04/8/9,1395.848022
04/8/10,1400.769043
04/8/11,1384.963989
04/8/12,1368.196045
04/8/13,1368.449951
04/8/16,1354.510986
04/8/17,1360.199951
04/8/18,1358.215942
04/8/19,1340.449951
04/8/20,1341.738037
04/8/23,1325.412964
04/8/24,1344.625977
04/8/25,1339.784058
04/8/26,1334.421997
04/8/27,1320.614014
04/8/30,1319.532959
04/8/31,1342.062012
04/9/1,1321.462036
04/9/2,1327.927002
04/9/3,1327.115967
04/9/6,1321.464966
04/9/7,1324.293945
04/9/8,1309.333008
04/9/9,1284.307007
04/9/10,1287.081055
04/9/13,1260.31604
04/9/14,1300.357056
04/9/15,1355.225952
04/9/16,1371.20105
04/9/17,1414.702026
04/9/20,1463.220947
04/9/21,1448.562012
04/9/22,1420.147949
04/9/23,1464.779053
04/9/24,1435.562988
04/9/27,1427.397949
04/9/28,1435.588989
04/9/29,1420.009033
04/9/30,1396.699951
04/10/1,1396.699951
04/10/4,1396.699951
04/10/5,1396.699951
04/10/6,1396.699951
04/10/7,1396.699951
04/10/8,1422.928955
04/10/11,1413.154053
04/10/12,1384.438965
04/10/13,1386.720947
04/10/14,1332.937988
04/10/15,1330.517944
04/10/18,1335.394043
04/10/19,1337.618042
04/10/20,1330.583984
04/10/21,1310.545044
04/10/22,1329.35498
04/10/25,1311.151001
04/10/26,1324.782959
04/10/27,1342.79895
04/10/28,1341.737061
04/10/29,1320.536011
04/11/1,1305.291016
04/11/2,1301.527954
04/11/3,1326.749023
04/11/4,1304.776001
04/11/5,1305.128052
04/11/8,1304.229004
04/11/9,1307.428955
04/11/10,1354.385986
04/11/11,1347.069946
04/11/12,1352.217041
04/11/15,1370.046021
04/11/16,1370.389038
04/11/17,1356.137939
04/11/18,1367.828003
04/11/19,1379.959961
04/11/22,1383.02002
04/11/23,1371.244019
04/11/24,1359.125
04/11/25,1358.333008
04/11/26,1356.727051
04/11/29,1337.43396
04/11/30,1340.770996
04/12/1,1334.94397
04/12/2,1333.089966
04/12/3,1337.197021
04/12/6,1339.644043
04/12/7,1323.751953
04/12/8,1326.437988
04/12/9,1338.810059
04/12/10,1317.717041
04/12/13,1309.694946
04/12/14,1307.552979
04/12/15,1313.045044
04/12/16,1305.017944
04/12/17,1290.48999
04/12/20,1275.458984
04/12/21,1275.170044
04/12/22,1307.569946
04/12/23,1282.718994
04/12/24,1285.036011
04/12/27,1280.271973
04/12/28,1278.942993
04/12/29,1274.312988
04/12/30,1273.708984
04/12/31,1266.495972
05/1/3,1266.5
05/1/4,1242.774048
05/1/5,1251.937012
05/1/6,1239.430054
05/1/7,1244.745972
05/1/10,1252.401001
05/1/11,1257.462036
05/1/12,1256.922974
05/1/13,1256.313965
05/1/14,1245.619995
05/1/17,1216.651978
05/1/18,1225.453979
05/1/19,1218.108032
05/1/20,1204.394043
05/1/21,1234.475952
05/1/24,1255.776978
05/1/25,1254.234009
05/1/26,1241.958008
05/1/27,1225.890991
05/1/28,1213.672974
05/1/31,1191.822998
05/2/1,1188.93103
05/2/2,1252.5
05/2/3,1242.307007
05/2/4,1269.004028
05/2/7,1269
05/2/8,1269
05/2/9,1269
05/2/10,1269
05/2/11,1269
05/2/14,1269
05/2/15,1269
05/2/16,1278.880005
05/2/17,1276.134033
05/2/18,1258.968994
05/2/21,1284.47998
05/2/22,1309.276978
05/2/23,1309.474976
05/2/24,1309.948975
05/2/25,1312.444946
05/2/28,1306.003052
05/3/1,1303.411987
05/3/2,1287.449951
05/3/3,1294.338989
05/3/4,1287.713989
05/3/7,1293.739014
05/3/8,1318.270996
05/3/9,1316.791016
05/3/10,1286.233032
05/3/11,1289.94104
05/3/14,1293.5
05/3/15,1269.144043
05/3/16,1255.588989
05/3/17,1243.474976
05/3/18,1227.402954
05/3/21,1231.046021
05/3/22,1206.921997
05/3/23,1201.649048
05/3/24,1208.192017
05/3/25,1205.634033
05/3/28,1200.113037
05/3/29,1195.017944
05/3/30,1172.573975
05/3/31,1181.235962
05/4/1,1223.56604
05/4/4,1202.967041
05/4/5,1191.744995
05/4/6,1214.868042
05/4/7,1225.487061
05/4/8,1248.520996
05/4/11,1240.972046
05/4/12,1219.510986
05/4/13,1248.203003
05/4/14,1234.332031
05/4/15,1216.962036
05/4/18,1197.734985
05/4/19,1199.901978
05/4/20,1184.192993
05/4/21,1172.55603
05/4/22,1169.187012
05/4/25,1157.970947
05/4/26,1165.334961
05/4/27,1148.756958
05/4/28,1169.118042
05/4/29,1159.145996
05/5/2,1159.150024
05/5/3,1159.150024
05/5/4,1159.150024
05/5/5,1159.150024
05/5/6,1159.150024
05/5/9,1130.834961
05/5/10,1135.561035
05/5/11,1124.270996
05/5/12,1103.993042
05/5/13,1107.626953
05/5/16,1095.468018
05/5/17,1099.640015
05/5/18,1102.964966
05/5/19,1103.474976
05/5/20,1099.269043
05/5/23,1070.843994
05/5/24,1073.847046
05/5/25,1072.136963
05/5/26,1058.866943
05/5/27,1051.946045
05/5/30,1060.161987
05/5/31,1060.738037
05/6/1,1039.187012
05/6/2,1016.062988
05/6/3,1013.637024
05/6/6,1034.378052
05/6/7,1030.94104
05/6/8,1115.582031
05/6/9,1131.052002
05/6/10,1108.286011
05/6/13,1106.291016
05/6/14,1093.463989
05/6/15,1072.83606
05/6/16,1086.01001
05/6/17,1085.609985
05/6/20,1115.619995
05/6/21,1101.485962
05/6/22,1102.032959
05/6/23,1093.702026
05/6/24,1101.881958
05/6/27,1124.640015
05/6/28,1108.588013
05/6/29,1104.991943
05/6/30,1080.937988
05/7/1,1055.593994
05/7/4,1047.277954
05/7/5,1039.042969
05/7/6,1033.545044
05/7/7,1038.597046
05/7/8,1017.982971
05/7/11,1011.499023
05/7/12,1046.161011
05/7/13,1037.394043
05/7/14,1040.416016
05/7/15,1026.11499
05/7/18,1012.096985
05/7/19,1014.35498
05/7/20,1021.052002
05/7/21,1020.632019
05/7/22,1046.321045
05/7/25,1045.400024
05/7/26,1072.807007
05/7/27,1089.909058
05/7/28,1086.547974
05/7/29,1083.032959
05/8/1,1088.947998
05/8/2,1104.037964
05/8/3,1107.698975
05/8/4,1102.588989
05/8/5,1128.743042
05/8/8,1138.881958
05/8/9,1152.534058
05/8/10,1165.032959
05/8/11,1183.578979
05/8/12,1167.915039
05/8/15,1187.005981
05/8/16,1177.277954
05/8/17,1192.833984
05/8/18,1148.035034
05/8/19,1150.18396
05/8/22,1158.597046
05/8/23,1149.957031
05/8/24,1167.136963
05/8/25,1172.474976
05/8/26,1171.859985
05/8/29,1154.427979
05/8/30,1146.38501
05/8/31,1162.797974
05/9/1,1184.932983
05/9/2,1188.848022
05/9/5,1196.223999
05/9/6,1173.322021
05/9/7,1194.30896
05/9/8,1194.411011
05/9/9,1189.625
05/9/12,1188.212036
05/9/13,1207.16394
05/9/14,1217.260986
05/9/15,1217.281006
05/9/16,1212.947021
05/9/19,1220.626953
05/9/20,1212.616943
05/9/21,1187.988037
05/9/22,1159.959961
05/9/23,1151.97998
05/9/26,1155.041992
05/9/27,1133.237061
05/9/28,1131.774048
05/9/29,1155.484985
05/9/30,1155.614014
05/10/3,1155.609985
05/10/4,1155.609985
05/10/5,1155.609985
05/10/6,1155.609985
05/10/7,1155.609985
05/10/10,1138.949951
05/10/11,1157.192017
05/10/12,1161.853027
05/10/13,1152.607056
05/10/14,1139.546997
05/10/17,1131.375
05/10/18,1141.20105
05/10/19,1134.608032
05/10/20,1135.948975
05/10/21,1141.317993
05/10/24,1141.171021
05/10/25,1121.917969
05/10/26,1097.161011
05/10/27,1097.781982
05/10/28,1080.866943
05/10/31,1092.817017
05/11/1,1089.949951
05/11/2,1104.791992
05/11/3,1095.272949
05/11/4,1100.045044
05/11/7,1100.650024
05/11/8,1110.146973
05/11/9,1108.152954
05/11/10,1088.301025
05/11/11,1090.194946
05/11/14,1088.652954
05/11/15,1087.508057
05/11/16,1095.890015
05/11/17,1095.310059
05/11/18,1116.999023
05/11/21,1119.936035
05/11/22,1098.655029
05/11/23,1105.745972
05/11/24,1113.374023
05/11/25,1114.916016
05/11/28,1110.822998
05/11/29,1096.985962
05/11/30,1099.260986
05/12/1,1098.746948
05/12/2,1094.286987
05/12/5,1079.197021
05/12/6,1087.793945
05/12/7,1099.61499
05/12/8,1098.322998
05/12/9,1113.477051
05/12/12,1116.366943
05/12/13,1117.845947
05/12/14,1125.386963
05/12/15,1123.555054
05/12/16,1127.508057
05/12/19,1131.750977
05/12/20,1136.342041
05/12/21,1130.759033
05/12/22,1135.238037
05/12/23,1144.870972
05/12/26,1156.822998
05/12/27,1154.287964
05/12/28,1157.034058
05/12/29,1169.862061
05/12/30,1161.057007
06/1/4,1180.963013
06/1/5,1197.269043
06/1/6,1209.421997
06/1/9,1215.667969
06/1/10,1220.618042
06/1/11,1211.052979
06/1/12,1226.703979
06/1/13,1221.458984
06/1/16,1202.869019
06/1/17,1208.437988
06/1/18,1233.349976
06/1/19,1251.57605
06/1/20,1255.307983
06/1/23,1255.774048
06/1/24,1252.062012
06/1/25,1258.046021
06/2/6,1287.625977
06/2/7,1282.095947
06/2/8,1290.055054
06/2/9,1269.453979
06/2/10,1282.656006
06/2/13,1279.640015
06/2/14,1286.327026
06/2/15,1299.166016
06/2/16,1270.633057
06/2/17,1267.407959
06/2/20,1267.541992
06/2/21,1288.418945
06/2/22,1284.225952
06/2/23,1288.847046
06/2/24,1296.865967
06/2/27,1297.186035
06/2/28,1299.030029
06/3/1,1306.58606
06/3/2,1285.666016
06/3/3,1293.296997
06/3/6,1288.954956
06/3/7,1259.916016
06/3/8,1250.384033
06/3/9,1245.166016
06/3/10,1245.652954
06/3/13,1259.67395
06/3/14,1259.043945
06/3/15,1274.812012
06/3/16,1274.189941
06/3/17,1269.462036
06/3/20,1288.417969
06/3/21,1290.39502
06/3/22,1296.706055
06/3/23,1302.457031
06/3/24,1294.703979
06/3/27,1295.915039
06/3/28,1298.791016
06/3/29,1305.567017
06/3/30,1294.718018
06/3/31,1298.295044
06/4/3,1319.470947
06/4/4,1329.797974
06/4/5,1340.161987
06/4/6,1339.737061
06/4/7,1342.964966
06/4/10,1359.081055
06/4/11,1362.229004
06/4/12,1360.131958
06/4/13,1332.329956
06/4/14,1359.537964
06/4/17,1378.614014
06/4/18,1385.114014
06/4/19,1396.702026
06/4/20,1385.900024
06/4/21,1416.792969
06/4/24,1409.786011
06/4/25,1399.766968
06/4/26,1417.477051
06/4/27,1416.732056
06/4/28,1440.223022
06/5/8,1497.104004
06/5/9,1531.161011
06/5/10,1545.687012
06/5/11,1537.376953
06/5/12,1602.832031
06/5/15,1664.088013
06/5/16,1613.250977
06/5/17,1625.145996
06/5/18,1617.281006
06/5/19,1659.545044
06/5/22,1657.688965
06/5/23,1604.552002
06/5/24,1590.92395
06/5/25,1591.425049
06/5/26,1613.894043
06/5/29,1648.537964
06/5/30,1657.287964
06/5/31,1641.300049
06/6/1,1684.194946
06/6/2,1669.399048
06/6/5,1684.624023
06/6/6,1679.125977
06/6/7,1589.545044
06/6/8,1591.48999
06/6/9,1551.384033
06/6/12,1552.797974
06/6/13,1548.494995
06/6/14,1531.327026
06/6/15,1533.97998
06/6/16,1574.467041
06/6/19,1586.286011
06/6/20,1592.332031
06/6/21,1598.115967
06/6/22,1596.06604
06/6/23,1605.71106
06/6/26,1633.448975
06/6/27,1639.551025
06/6/28,1639.286011
06/6/29,1671.618042
06/6/30,1672.21106
06/7/3,1697.281982
06/7/4,1681.546997
06/7/5,1718.555054
06/7/6,1741.469971
06/7/7,1730.189941
06/7/10,1734.328979
06/7/11,1745.80603
06/7/12,1740
06/7/13,1655.772949
06/7/14,1665.208008
06/7/17,1682.886963
06/7/18,1684.251953
06/7/19,1645.160034
06/7/20,1655.121948
06/7/21,1665.328003
06/7/24,1665.94397
06/7/25,1685.46106
06/7/26,1686.654053
06/7/27,1675.167969
06/7/28,1662.031006
06/7/31,1612.733032
06/8/1,1600.614014
06/8/2,1600.871948
06/8/3,1601.057983
06/8/4,1570.150024
06/8/7,1547.436035
06/8/8,1580.577026
06/8/9,1578.56604
06/8/10,1606.064941
06/8/11,1605.926025
06/8/14,1570.738037
06/8/15,1595.656982
06/8/16,1616.410034
06/8/17,1603.332031
06/8/18,1598.017944
06/8/21,1601.150024
06/8/22,1613.35498
06/8/23,1612.395996
06/8/24,1623.016968
06/8/25,1623.034058
06/8/28,1650.437988
06/8/29,1651.024048
06/8/30,1655.194946
06/8/31,1658.637939
06/9/1,1636.69104
06/9/4,1657.52002
06/9/5,1664.078003
06/9/6,1672.120972
06/9/7,1661.189941
06/9/8,1667.984009
06/9/11,1674.965942
06/9/12,1695.862061
06/9/13,1689.389038
06/9/14,1689.692017
06/9/15,1721.045044
06/9/18,1732.987061
06/9/19,1735.240967
06/9/20,1732.453003
06/9/21,1740.901001
06/9/22,1725.360962
06/9/25,1722.365967
06/9/26,1712.636963
06/9/27,1725.03894
06/9/28,1736.963013
06/9/29,1752.42395
06/10/9,1785.38501
06/10/10,1784.862061
06/10/11,1790.104004
06/10/12,1778.18103
06/10/13,1784.656006
06/10/16,1771.29895
06/10/17,1763.901001
06/10/18,1787.185059
06/10/19,1792.253052
06/10/20,1790.364014
06/10/23,1759.394043
06/10/24,1805.18103
06/10/25,1806.645996
06/10/26,1810.645996
06/10/27,1807.175049
06/10/30,1809.656006
06/10/31,1837.993042
06/11/1,1855.713013
06/11/2,1851.313965
06/11/3,1866.362061
06/11/6,1886.307007
06/11/7,1889.530029
06/11/8,1866.817017
06/11/9,1896.482056
06/11/10,1883.347046
06/11/13,1863.765015
06/11/14,1888.239014
06/11/15,1922.935059
06/11/16,1941.546997
06/11/17,1971.792969
06/11/20,2017.279053
06/11/21,2037.552002
06/11/22,2041.35498
06/11/23,2062.362061
06/11/24,2050.812012
06/11/27,2047.276978
06/11/28,2038.720947
06/11/29,2054.091064
06/11/30,2099.289063
06/12/1,2102.049072
06/12/4,2161.647949
06/12/5,2173.284912
06/12/6,2156.604004
06/12/7,2156.75
06/12/8,2093.637939
06/12/11,2180.496094
06/12/12,2218.950928
06/12/13,2223.455078
06/12/14,2249.110107
06/12/15,2273.907959
06/12/18,2332.434082
06/12/19,2364.177002
06/12/20,2373.205078
06/12/21,2342.937988
06/12/22,2343.667969
06/12/25,2435.761963
06/12/26,2479.731934
06/12/27,2536.386963
06/12/28,2567.593994
06/12/29,2675.474121
07/1/4,2715.718994
07/1/5,2641.333984
07/1/8,2707.198975
07/1/9,2807.803955
07/1/10,2825.575928
07/1/11,2770.110107
07/1/12,2668.110107
07/1/15,2794.700928
07/1/16,2821.01709
07/1/17,2778.899902
07/1/18,2756.98291
07/1/19,2832.207031
07/1/22,2933.189941
07/1/23,2949.144043
07/1/24,2975.128906
07/1/25,2857.36499
07/1/26,2882.558105
07/1/29,2945.262939
07/1/30,2930.562012
07/1/31,2786.334961
07/2/1,2785.431885
07/2/2,2673.211914
07/2/5,2612.537109
07/2/6,2675.697021
07/2/7,2716.175049
07/2/8,2737.731934
07/2/9,2730.385986
07/2/12,2807.174072
07/2/13,2831.87207
07/2/14,2905.093018
07/2/15,2993.008057
07/2/16,2998.474121
07/2/26,3040.599121
07/2/27,2771.791016
07/2/28,2881.072998
07/3/1,2797.189941
07/3/2,2831.525879
07/3/5,2785.305908
07/3/6,2840.175049
07/3/7,2896.593994
07/3/8,2928.014893
07/3/9,2937.909912
07/3/12,2954.914063
07/3/13,2964.793945
07/3/14,2906.333984
07/3/15,2951.697998
07/3/16,2930.480957
07/3/19,3014.441895
07/3/20,3032.195068
07/3/21,3057.379883
07/3/22,3071.225098
07/3/23,3074.285889
07/3/26,3122.811035
07/3/27,3138.825928
07/3/28,3173.018066
07/3/29,3197.537109
07/3/30,3183.98291
07/4/2,3252.594971
07/4/3,3291.299072
07/4/4,3291.541992
07/4/5,3319.139893
07/4/6,3323.584961
07/4/9,3398.949951
07/4/10,3444.291016
07/4/11,3495.224121
07/4/12,3531.029053
07/4/13,3518.26709
07/4/16,3596.440918
07/4/17,3611.870117
07/4/18,3612.395996
07/4/19,3449.016113
07/4/20,3584.204102
07/4/23,3710.885986
07/4/24,3720.531982
07/4/25,3743.958984
07/4/26,3783.062988
07/4/27,3759.866943
07/4/30,3841.271973
07/5/3,null
07/5/4,null
07/5/8,3950.010986
07/5/9,4013.084961
07/5/10,4049.700928
07/5/11,4021.677979
07/5/14,4046.39209
07/5/15,3899.177979
07/5/16,3986.042969
07/5/17,4048.292969
07/5/18,4030.258057
07/5/21,4072.225098
07/5/22,4110.378906
07/5/23,4173.708984
07/5/24,4151.132813
07/5/25,4179.775879
07/5/28,4272.11084
07/5/29,4334.923828
07/5/30,4053.087891
07/5/31,4109.653809
07/6/1,4000.741943
07/6/4,3670.400879
07/6/5,3767.101074
07/6/6,3776.316895
07/6/7,3890.802979
07/6/8,3913.13501
07/6/11,3995.679932
07/6/12,4072.137939
07/6/13,4176.479004
07/6/14,4115.208984
07/6/15,4132.868164
07/6/18,4253.348145
07/6/19,4269.523926
07/6/20,4181.323242
07/6/21,4230.823242
07/6/22,4091.445068
07/6/25,3941.081055
07/6/26,3973.371094
07/6/27,4078.599121
07/6/28,3914.204102
07/6/29,3820.702881
07/7/2,3836.293945
07/7/3,3899.724121
07/7/4,3816.165039
07/7/5,3615.87207
07/7/6,3781.3479
07/7/9,3883.216064
07/7/10,3853.020996
07/7/11,3865.7229
07/7/12,3915.990967
07/7/13,3914.39502
07/7/16,3821.916016
07/7/17,3896.190918
07/7/18,3930.060059
07/7/19,3912.940918
07/7/20,4058.853027
07/7/23,4213.36084
07/7/24,4210.329102
07/7/25,4323.96582
07/7/26,4346.458008
07/7/27,4345.356934
07/7/30,4440.769043
07/7/31,4471.032227
07/8/1,4300.562988
07/8/2,4407.72998
07/8/3,4560.773926
07/8/6,4628.10791
07/8/7,4651.225098
07/8/8,4663.162109
07/8/9,4754.095215
07/8/10,4749.369141
07/8/13,4820.063965
07/8/14,4872.785156
07/8/15,4869.882813
07/8/16,4765.448242
07/8/17,4656.574219
07/8/20,4904.85498
07/8/21,4955.207031
07/8/22,4980.075195
07/8/23,5032.494141
07/8/24,5107.667969
07/8/27,5150.118164
07/8/28,5194.688965
07/8/29,5109.426758
07/8/30,5167.883789
07/8/31,5218.825195
07/9/3,5321.055176
07/9/4,5294.044922
07/9/5,5310.71582
07/9/6,5393.660156
07/9/7,5277.175781
07/9/10,5355.287109
07/9/11,5113.967773
07/9/12,5172.626953
07/9/13,5273.591797
07/9/14,5312.182129
07/9/17,5421.39209
07/9/18,5425.208008
07/9/19,5395.265137
07/9/20,5470.064941
07/9/21,5454.673828
07/9/24,5485.013184
07/9/25,5425.879883
07/9/26,5338.52002
07/9/27,5409.402832
07/9/28,5552.300781
07/10/8,5692.754883
07/10/9,5715.89209
07/10/10,5771.463867
07/10/11,5913.22998
07/10/12,5903.26416
07/10/15,6030.085938
07/10/16,6092.057129
07/10/17,6036.280762
07/10/18,5825.282227
07/10/19,5818.046875
07/10/22,5667.332031
07/10/23,5773.387207
07/10/24,5843.108887
07/10/25,5562.394043
07/10/26,5589.630859
07/10/29,5747.99707
07/10/30,5897.192871
07/10/31,5954.765137
07/11/1,5914.285156
07/11/2,5777.809082
07/11/5,5634.452148
07/11/6,5536.568848
07/11/7,5601.783203
07/11/8,5330.022949
07/11/9,5315.540039
07/11/12,5187.734863
07/11/13,5158.118164
07/11/14,5412.693848
07/11/15,5365.26709
07/11/16,5316.273926
07/11/19,5269.816895
07/11/20,5293.703125
07/11/21,5214.225098
07/11/22,4984.161133
07/11/23,5032.129883
07/11/26,4958.849121
07/11/27,4861.11084
07/11/28,4803.394043
07/11/29,5003.333008
07/11/30,4871.777832
07/12/3,4868.61084
07/12/4,4915.88916
07/12/5,5042.653809
07/12/6,5035.073242
07/12/7,5091.755859
07/12/10,5161.918945
07/12/11,5175.076172
07/12/12,5095.542969
07/12/13,4958.042969
07/12/14,5007.911133
07/12/17,4876.76123
07/12/18,4836.173828
07/12/19,4941.78418
07/12/20,5043.535156
07/12/21,5101.778809
07/12/24,5234.262207
07/12/25,5201.181152
07/12/26,5233.351074
07/12/27,5308.88916
07/12/28,5261.562988
08/1/2,5272.813965
08/1/3,5319.86084
08/1/4,5361.574219
08/1/7,5393.342773
08/1/8,5386.530762
08/1/9,5435.807129
08/1/10,5456.541016
08/1/11,5484.676758
08/1/14,5497.900879
08/1/15,5443.791016
08/1/16,5290.605957
08/1/17,5151.625977
08/1/18,5180.51416
08/1/21,4914.435059
08/1/22,4559.750977
08/1/23,4703.046875
08/1/24,4717.733887
08/1/25,4761.687988
08/1/28,4419.293945
08/1/29,4457.943848
08/1/30,4417.849121
08/1/31,4383.393066
08/2/1,4320.76709
08/2/4,4672.169922
08/2/5,4599.695801
08/2/13,4490.721191
08/2/14,4552.315918
08/2/15,4497.126953
08/2/18,4568.150879
08/2/19,4664.294922
08/2/20,4567.025879
08/2/21,4527.176758
08/2/22,4370.285156
08/2/25,4192.533203
08/2/26,4238.179199
08/2/27,4334.046875
08/2/28,4299.513184
08/2/29,4348.542969
08/3/3,4438.265137
08/3/4,4335.445801
08/3/5,4292.653809
08/3/6,4360.98584
08/3/7,4300.515137
08/3/10,4146.298828
08/3/11,4165.87793
08/3/12,4070.115967
08/3/13,3971.25708
08/3/14,3962.673096
08/3/17,3820.048096
08/3/18,3668.896973
08/3/19,3761.60498
08/3/20,3804.053955
08/3/21,3796.575928
08/3/24,3626.187988
08/3/25,3629.618896
08/3/26,3606.856934
08/3/27,3411.49292
08/3/28,3580.145996
08/3/31,3472.712891
08/4/1,3329.162109
08/4/2,3347.88208
08/4/3,3446.243896
08/4/7,3599.61792
08/4/8,3612.539063
08/4/9,3413.906982
08/4/10,3471.74292
08/4/11,3492.893066
08/4/14,3296.672119
08/4/15,3348.353027
08/4/16,3291.599121
08/4/17,3222.740967
08/4/18,3094.667969
08/4/21,3116.977051
08/4/22,3147.792969
08/4/23,3278.330078
08/4/24,3583.028076
08/4/25,3557.749023
08/4/28,3474.721924
08/4/29,3523.405029
08/4/30,3693.105957
08/5/5,3761.009033
08/5/6,3733.50293
08/5/7,3579.146973
08/5/8,3656.839111
08/5/9,3613.493896
08/5/12,3626.981934
08/5/13,3560.24292
08/5/14,3657.431885
08/5/15,3637.323975
08/5/16,3624.23291
08/5/19,3604.760986
08/5/20,3443.162109
08/5/21,3544.186035
08/5/22,3485.629883
08/5/23,3473.091064
08/5/26,3364.543945
08/5/27,3375.406982
08/5/28,3459.025879
08/5/29,3401.437012
08/5/30,3433.354004
08/6/2,3459.043945
08/6/3,3436.397949
08/6/4,3369.913086
08/6/5,3351.64502
08/6/6,3329.669922
08/6/10,3072.333008
08/6/11,3024.23999
08/6/12,2957.531982
08/6/13,2868.800049
08/6/16,2874.103027
08/6/17,2794.750977
08/6/18,2941.11499
08/6/19,2748.874023
08/6/20,2831.736084
08/6/23,2760.416992
08/6/24,2803.019043
08/6/25,2905.013916
08/6/26,2901.850098
08/6/27,2748.431885
08/6/30,2736.103027
08/7/1,2651.60498
08/7/2,2651.725098
08/7/3,2703.529053
08/7/4,2669.89209
08/7/7,2792.396973
08/7/8,2814.947021
08/7/9,2920.545898
08/7/10,2875.449951
08/7/11,2856.634033
08/7/14,2878.256104
08/7/15,2779.447998
08/7/16,2705.866943
08/7/17,2684.778076
08/7/18,2778.366943
08/7/21,2861.417969
08/7/22,2846.116943
08/7/23,2837.849121
08/7/24,2910.291992
08/7/25,2865.101074
08/7/28,2903.011963
08/7/29,2850.311035
08/7/30,2836.667969
08/7/31,2775.717041
08/8/1,2801.816895
08/8/4,2741.73999
08/8/5,2690.746094
08/8/6,2719.36792
08/8/7,2727.576904
08/8/8,2605.718994
08/8/11,2470.073975
08/8/12,2457.197998
08/8/13,2446.297119
08/8/14,2437.082031
08/8/15,2450.610107
08/8/18,2319.86792
08/8/19,2344.468994
08/8/20,2523.281982
08/8/21,2431.716064
08/8/22,2405.226074
08/8/25,2413.374023
08/8/26,2350.083984
08/8/27,2342.146973
08/8/28,2350.143066
08/8/29,2397.368896
08/9/1,2325.13501
08/9/2,2304.891113
08/9/3,2276.672119
08/9/4,2277.410889
08/9/5,2202.446045
08/9/8,2143.420898
08/9/9,2145.779053
08/9/10,2150.759033
08/9/11,2078.980957
08/9/12,2079.673096
08/9/16,1986.635986
08/9/17,1929.046997
08/9/18,1895.837036
08/9/19,2075.091064
08/9/22,2236.409912
08/9/23,2201.51001
08/9/24,2216.811035
08/9/25,2297.500977
08/9/26,2293.783936
08/10/6,2173.738037
08/10/7,2157.839111
08/10/8,2092.224121
08/10/9,2074.583008
08/10/10,2000.572021
08/10/13,2073.568115
08/10/14,2017.321045
08/10/15,1994.666992
08/10/16,1909.94104
08/10/17,1930.651001
08/10/20,1974.005981
08/10/21,1958.529053
08/10/22,1895.822021
08/10/23,1875.561035
08/10/24,1839.620972
08/10/27,1723.350952
08/10/28,1771.821045
08/10/29,1719.812012
08/10/30,1763.607056
08/10/31,1728.786011
08/11/3,1719.774048
08/11/4,1706.703003
08/11/5,1760.609009
08/11/6,1717.722046
08/11/7,1747.713013
08/11/10,1874.801025
08/11/11,1843.607056
08/11/12,1859.109985
08/11/13,1927.613037
08/11/14,1986.437988
08/11/17,2030.484985
08/11/18,1902.430054
08/11/19,2017.473999
08/11/20,1983.76001
08/11/21,1969.389038
08/11/24,1897.060059
08/11/25,1888.714966
08/11/26,1897.884033
08/11/27,1917.860962
08/11/28,1871.156006
08/12/1,1894.61499
08/12/2,1889.637939
08/12/3,1965.41394
08/12/4,2001.504028
08/12/5,2018.656006
08/12/8,2090.772949
08/12/9,2037.73999
08/12/10,2079.116943
08/12/11,2031.68103
08/12/12,1954.214966
08/12/15,1964.374023
08/12/16,1975.005981
08/12/17,1976.81897
08/12/18,2015.69397
08/12/19,2018.463013
08/12/22,1987.755005
08/12/23,1897.224976
08/12/24,1863.800049
08/12/25,1852.418945
08/12/26,1851.517944
08/12/29,1850.47998
08/12/30,1832.910034
08/12/31,1820.805054
09/1/5,1880.715942
09/1/6,1937.14502
09/1/7,1924.011963
09/1/8,1878.18103
09/1/9,1904.860962
09/1/12,1900.347046
09/1/13,1863.366943
09/1/14,1928.869019
09/1/15,1920.206055
09/1/16,1954.437988
09/1/19,1986.671997
09/1/20,1994.107056
09/1/21,1985.015991
09/1/22,2004.95105
09/1/23,1990.656982
09/2/2,2011.682983
09/2/3,2060.808105
09/2/4,2107.749023
09/2/5,2098.018066
09/2/6,2181.239014
09/2/9,2224.714111
09/2/10,2265.160889
09/2/11,2260.820068
09/2/12,2248.091064
09/2/13,2320.791992
09/2/16,2389.386963
09/2/17,2319.440918
09/2/18,2209.862061
09/2/19,2227.125
09/2/20,2261.478027
09/2/23,2305.7771
09/2/24,2200.654053
09/2/25,2206.573975
09/2/26,2121.250977
09/2/27,2082.852051
09/3/2,2093.447021
09/3/3,2071.430908
09/3/4,2198.106934
09/3/5,2221.075928
